text,label
I worked on some coding. I have been finding it difficult to stay focused. I took some time away from my laptop.,1
"Lately, I revised some topics. I have been finding it difficult to stay focused.",1
I had enough time to relax. I stayed in my room after college. I took a proper break.,0
I attended my morning classes. my routine has been difficult to maintain. I hope I can get things under control soon.,1
The day was mostly about college work. my usual routine feels harder than it should. Nothing else really happened.,1
Most of my time went into studying. things felt manageable. I am hoping the next few days are better.,0
I finished one of my assignments. I had a decent amount of energy. I think I handled the day reasonably well.,0
The day was mostly about college work. I have been finding it difficult to stay focused. I keep thinking about things even when I am trying to rest. I talked to a friend.,1
I felt like I was keeping up. I went through my project work. I went for a short walk.,0
"These days, I stayed in my room after college. I felt fairly calm. I feel comfortable with how things are going.",0
"These days, I had a few lectures today. I watched something for a little while. I am glad I got some time for myself.",0
I met a few classmates. I was able to get things done. Nothing else really happened.,0
"Lately, I spent some time working and some time resting. I was able to concentrate.",0
my routine has been difficult to maintain. I spent the evening studying. I tried to get some extra rest. I will try again tomorrow.,1
I was busy for most of the afternoon. my workload did not feel too difficult. I think I can manage the remaining work. I went for a short walk.,0
I felt like I was keeping up. I think I can manage the remaining work. I think I need to slow down a little.,0
I revised some topics. I talked to a friend. I am glad I got some time for myself.,0
I worked on my project. it has been difficult to concentrate. I keep thinking about things even when I am trying to rest.,1
it has been difficult to concentrate. I spent some time in the library. I listened to music for a while.,1
"These days, my usual routine feels harder than it should. I worked on some coding. I talked to a friend.",1
I had a decent amount of energy. I stayed in my room after college. I had a quiet evening.,0
Most of my time went into studying. things have been harder to manage. I wish I could get away from everything for a while. I listened to music for a while.,1
